ticker,sector,fiscal_year,revenue,cogs,gross_profit,ebitda,ebit,dep_amort,interest_expense,tax_expense,net_income,eps,cash,current_assets,total_assets,current_liabilities,total_debt,short_term_debt,long_term_debt,equity,cfo,capex,financing_cash_flow,investing_cash_flow,gross_margin,ebitda_margin,ebit_margin,net_margin,roe,roa,asset_turnover,working_capital,current_ratio,debt_to_equity,interest_coverage,fcf,fcf_margin,cfo_to_net_income
PG,Consumer Staples,2020,70950.0,35250.0,35700.0,18719.0,15706.0,3013.0,465.0,2731.0,13027.0,4.96,16181.0,27987.0,120700.0,32976.0,26045.0,2508.0,23537.0,46878.0,17403.0,3073.0,-8367.0,3045.0,0.5031712473572939,0.26383368569415083,0.22136715997181114,0.18360817477096547,0.2778915482742438,0.10792874896437449,0.5878210439105219,-4989.0,0.8487081513828238,0.5555911088357012,33.7763440860215,14330.0,0.20197322057787173,1.335917709372841
PG,Consumer Staples,2021,76118.0,37108.0,39010.0,20721.0,17986.0,2735.0,502.0,3263.0,14306.0,5.5,10288.0,23091.0,119307.0,33132.0,26719.0,3620.0,23099.0,46654.0,18371.0,2787.0,-21531.0,-2834.0,0.5124937596889041,0.27222207625003286,0.23629102183452008,0.18794503271236765,0.30664037381575,0.1199091419614943,0.6380011231528745,-10041.0,0.6969395146685984,0.5727054486217688,35.82868525896414,15584.0,0.20473475393468035,1.2841465119530266
PG,Consumer Staples,2022,80187.0,42157.0,38030.0,20620.0,17813.0,2807.0,439.0,3202.0,14742.0,5.81,7214.0,21653.0,117208.0,33081.0,26495.0,3647.0,22848.0,46854.0,16723.0,3156.0,-14876.0,-4424.0,0.4742664022846596,0.25714891441256066,0.22214324017608839,0.18384526170077445,0.3146369573568959,0.12577639751552794,0.6841427206334039,-11428.0,0.6545449049303226,0.5654800017074316,40.57630979498861,13567.0,0.16919201366805092,1.134377967711301
PG,Consumer Staples,2023,82006.0,42760.0,39246.0,20848.0,18134.0,2714.0,756.0,3615.0,14653.0,5.9,8246.0,22648.0,120829.0,35756.0,28329.0,3951.0,24378.0,47065.0,16848.0,3062.0,-12146.0,-3500.0,0.47857473843377313,0.2542253005877619,0.2211301612077165,0.17868204765504964,0.31133538723042603,0.12127055590959124,0.6786946842231584,-13108.0,0.6334041839131894,0.6019122490173164,23.986772486772487,13786.0,0.16810965051337706,1.1497986760390364
PG,Consumer Staples,2024,84039.0,40848.0,43191.0,21441.0,18545.0,2896.0,925.0,3787.0,14879.0,6.02,9482.0,24709.0,122370.0,33627.0,29107.0,3838.0,25269.0,50559.0,19846.0,3322.0,-14855.0,-3504.0,0.5139399564487916,0.25513154606789706,0.22067135496614668,0.17704875117504967,0.29428983959334637,0.12159025905042085,0.6867614611424369,-8918.0,0.7347964433342254,0.5757036333788247,20.048648648648648,16524.0,0.19662299646592654,1.3338261979971773
PG,Consumer Staples,2025,84284.0,41164.0,43120.0,23298.0,20451.0,2847.0,907.0,4102.0,15974.0,6.51,9556.0,25392.0,125231.0,36058.0,30372.0,5377.0,24995.0,52284.0,17817.0,3773.0,-14036.0,-3818.0,0.5116036258364577,0.276422571306535,0.24264391818138675,0.1895258886621423,0.3055236783719685,0.1275562760019484,0.6730282438054476,-10666.0,0.7041987908369849,0.5809042919439982,22.54796030871003,14044.0,0.16662711783968487,1.115374984349568
PG,Consumer Staples,2026,87032.0,43362.0,43670.0,22908.0,19748.0,3160.0,877.0,4233.0,16046.0,6.62,9942.0,26208.0,126521.0,38694.0,29299.0,6457.0,22842.0,54311.0,19556.0,4409.0,-14460.0,-4624.0,0.5017694641051568,0.2632135306553911,0.22690504641970768,0.18436896773600514,0.29544659461250944,0.12682479588368728,0.6878858055184515,-12486.0,0.6773143122964801,0.5394671429360535,22.517673888255416,15147.0,0.17403943377148634,1.2187461049482737
KO,Consumer Staples,2016,41863.0,16465.0,25398.0,10444.0,8657.0,1787.0,733.0,1586.0,6527.0,1.49,8555.0,34010.0,87270.0,26532.0,33211.0,3527.0,29684.0,23062.0,8792.0,2262.0,-6545.0,-1004.0,0.606693261352507,0.24948044812841888,0.20679358861046748,0.15591333635907603,0.2830196860636545,0.07479087888163172,0.4796951988082961,7478.0,1.28184833408714,1.4400745815627438,11.810368349249659,6530.0,0.15598499868619067,1.3470200704764823
KO,Consumer Staples,2017,36212.0,13721.0,22491.0,9015.0,7755.0,1260.0,853.0,5607.0,1248.0,0.29,6102.0,36545.0,87896.0,27194.0,34480.0,3298.0,31182.0,17072.0,7041.0,1750.0,-7447.0,-2312.0,0.6210924555396001,0.24895062410250746,0.21415552855407047,0.034463713686070915,0.07310215557638237,0.01419859834349686,0.41198689360152907,9351.0,1.3438626167536956,2.019681349578257,9.091441969519343,5291.0,0.14611178614823817,5.641826923076923
KO,Consumer Staples,2018,34300.0,13067.0,21233.0,10238.0,9152.0,1086.0,950.0,1749.0,6434.0,1.5,9077.0,24930.0,83216.0,28782.0,30379.0,5003.0,25376.0,16981.0,7627.0,1548.0,-10347.0,5927.0,0.6190379008746356,0.29848396501457725,0.26682215743440235,0.1875801749271137,0.37889405806489607,0.07731686214189579,0.41218034993270525,-3852.0,0.866166353971232,1.7889994699958778,9.633684210526315,6079.0,0.17723032069970845,1.1854211998756605
KO,Consumer Staples,2019,37266.0,14619.0,22647.0,11451.0,10086.0,1365.0,946.0,1801.0,8920.0,2.07,6480.0,20411.0,86381.0,26973.0,31769.0,4253.0,27516.0,18981.0,10471.0,2054.0,-9004.0,-3976.0,0.6077121236515859,0.3072774110449203,0.27064884881661566,0.23936027478130198,0.4699436278383647,0.10326344913812065,0.43141431564811705,-6562.0,0.7567196826456086,1.6737263579368842,10.661733615221987,8417.0,0.22586271668545055,1.1738789237668161
KO,Consumer Staples,2020,33014.0,13433.0,19581.0,10533.0,8997.0,1536.0,1437.0,1981.0,7747.0,1.79,6795.0,19240.0,87296.0,14601.0,40610.0,485.0,40125.0,19299.0,9844.0,1177.0,-8070.0,-1477.0,0.5931120130853578,0.31904646513600293,0.2725207487732477,0.23465802386866177,0.40141976268200424,0.08874404325513197,0.37818456744868034,4639.0,1.317717964522978,2.104254106430385,6.260960334029227,8667.0,0.26252498939843705,1.2706854266167549
KO,Consumer Staples,2021,38655.0,15357.0,23298.0,11760.0,10308.0,1452.0,1597.0,2621.0,9771.0,2.25,9684.0,22545.0,94354.0,19950.0,39454.0,1338.0,38116.0,22999.0,12625.0,1367.0,-6786.0,-2765.0,0.6027163368257664,0.30422972448583624,0.26666666666666666,0.2527745440434614,0.42484455845906344,0.1035568179409458,0.40968056468194247,2595.0,1.130075187969925,1.7154658898212967,6.45460237946149,11258.0,0.29124304747121976,1.2920888343055983
KO,Consumer Staples,2022,43004.0,18000.0,25004.0,12169.0,10909.0,1260.0,882.0,2115.0,9542.0,2.19,9519.0,22591.0,92763.0,19724.0,36776.0,399.0,36377.0,24105.0,11018.0,1484.0,-10250.0,-763.0,0.5814342851827737,0.28297367686726815,0.2536740768300623,0.2218863361547763,0.3958514830947936,0.10286428856332805,0.46359000894753294,2867.0,1.1453559115798013,1.5256585770587014,12.368480725623582,9534.0,0.22170030694819087,1.154684552504716
KO,Consumer Staples,2023,45754.0,18520.0,27234.0,12439.0,11311.0,1128.0,1527.0,2249.0,10714.0,2.47,9366.0,26732.0,97703.0,23571.0,37507.0,1960.0,35547.0,25941.0,11599.0,1852.0,-8310.0,-3349.0,0.5952266468505486,0.27186694059535776,0.24721335839489444,0.23416531887922368,0.41301414748853166,0.10965886410857395,0.4682967769669304,3161.0,1.1341054685842773,1.4458579083304421,7.407334643091028,9747.0,0.2130305547055995,1.082602202725406
KO,Consumer Staples,2024,47061.0,18324.0,28737.0,11067.0,9992.0,1075.0,1656.0,2437.0,10631.0,2.46,10828.0,25997.0,100549.0,25249.0,360.0,360.0,,24856.0,6805.0,2064.0,-6910.0,2524.0,0.6106330082233696,0.23516287371709058,0.21232018019166612,0.22589830220352308,0.4277035725780496,0.1057295447990532,0.46804045788620474,748.0,1.0296249356410154,0.014483424525265529,6.033816425120773,4741.0,0.10074159070143006,0.640109114852789
KO,Consumer Staples,2025,47941.0,18397.0,29544.0,14812.0,13762.0,1050.0,1654.0,2861.0,13107.0,3.04,10270.0,31044.0,104816.0,21281.0,56.0,56.0,,32169.0,7408.0,2112.0,-8140.0,-67.0,0.6162574831563797,0.30896310047767045,0.28706117936630443,0.2733985523873094,0.4074419472162641,0.1250477026408182,0.45738246069302396,9763.0,1.4587660354306657,0.0017408063663775684,8.32043530834341,5296.0,0.11046911829123297,0.5651941710536355
PEP,Consumer Staples,2016,62799.0,28222.0,34577.0,12172.0,9804.0,2368.0,1342.0,2174.0,6329.0,4.36,9158.0,26450.0,73490.0,21135.0,36945.0,6892.0,30053.0,11246.0,10663.0,3040.0,-3211.0,-7150.0,0.5505979394576347,0.19382474243220432,0.15611713562317872,0.10078185958375134,0.562777876578339,0.08612056062049259,0.8545244250918492,5315.0,1.2514785900165601,3.2851680597545796,7.305514157973175,7623.0,0.12138728323699421,1.68478432611787
PEP,Consumer Staples,2017,63525.0,28796.0,34729.0,12645.0,10276.0,2369.0,1151.0,4694.0,4857.0,3.38,10610.0,31027.0,79804.0,20502.0,39281.0,5485.0,33796.0,11045.0,10030.0,2969.0,-4186.0,-4403.0,0.546698150334514,0.19905548996458086,0.16176308539944903,0.07645808736717828,0.43974649162516977,0.06086161094681971,0.796012731191419,10525.0,1.5133645498000194,3.556450882752377,8.927888792354475,7061.0,0.11115308933490751,2.0650607370805023
PEP,Consumer Staples,2018,64661.0,29381.0,35280.0,12509.0,10110.0,2399.0,1219.0,-3370.0,12515.0,8.78,8721.0,21893.0,77648.0,22138.0,32321.0,4026.0,28295.0,14518.0,9415.0,3282.0,-13769.0,4564.0,0.5456148219173845,0.1934550965806282,0.15635390730115525,0.19354788821700872,0.8620333379253341,0.16117607665361633,0.83274520914898,-245.0,0.9889330562833137,2.2262708362033337,8.293683347005743,6133.0,0.09484851765360883,0.7522972433080304
PEP,Consumer Staples,2019,67161.0,30132.0,37029.0,12723.0,10291.0,2432.0,935.0,1959.0,7314.0,5.2,5509.0,17645.0,78547.0,20461.0,32068.0,2920.0,29148.0,14786.0,9649.0,4232.0,-8489.0,-6437.0,0.5513467637468173,0.18944030017420824,0.15322880838581915,0.10890248805110109,0.4946571080752063,0.09311622340764128,0.8550422040307077,-2816.0,0.8623723180685205,2.168808332206141,11.006417112299465,5417.0,0.08065692887241108,1.3192507519824994
PEP,Consumer Staples,2020,70372.0,31797.0,38575.0,12628.0,10080.0,2548.0,1128.0,1894.0,7120.0,5.12,8185.0,23001.0,92918.0,23372.0,44150.0,3780.0,40370.0,13454.0,10613.0,4240.0,3819.0,-11619.0,0.5481583584380151,0.17944637071562552,0.14323878815437957,0.10117660433126811,0.5292106436747436,0.07662670311457415,0.757355948255451,-371.0,0.9841263049803183,3.281551954808979,8.936170212765957,6373.0,0.09056158699482748,1.4905898876404495
PEP,Consumer Staples,2021,79474.0,37075.0,42399.0,13872.0,11162.0,2710.0,1863.0,2142.0,7618.0,5.49,5596.0,21783.0,92377.0,26220.0,40334.0,4308.0,36026.0,16043.0,11616.0,4625.0,-10780.0,-3269.0,0.5334952311447769,0.17454765080403653,0.14044844854921107,0.09585524825729169,0.474848843732469,0.08246641480022084,0.8603223746170584,-4437.0,0.8307780320366133,2.5141183070498037,5.991411701556629,6991.0,0.08796587563228225,1.5248096613284328
PEP,Consumer Staples,2022,86392.0,40576.0,45816.0,14275.0,11512.0,2763.0,939.0,1727.0,8910.0,6.42,4954.0,21539.0,92187.0,26785.0,39071.0,3414.0,35657.0,17149.0,10811.0,5207.0,-8523.0,-2430.0,0.5303268821187147,0.16523520696360774,0.13325307898879526,0.10313454949532364,0.5195638229634381,0.09665137166845651,0.9371386421078894,-5246.0,0.8041441105096135,2.278325266779404,12.259850905218318,5604.0,0.0648671173256783,1.2133557800224466
PEP,Consumer Staples,2023,91471.0,41881.0,49590.0,14934.0,11986.0,2948.0,819.0,2262.0,9074.0,6.56,9711.0,26950.0,100495.0,31647.0,44105.0,6510.0,37595.0,18503.0,13442.0,5518.0,-3009.0,-5495.0,0.5421390386023985,0.16326485990095221,0.1310360660755868,0.09920083961036831,0.49040696103334597,0.09029304940544305,0.9102044877854619,-4697.0,0.851581508515815,2.383667513376209,14.634920634920634,7924.0,0.086628548939008,1.481375358166189
PEP,Consumer Staples,2024,91854.0,41744.0,50110.0,16047.0,12887.0,3160.0,919.0,2320.0,9578.0,6.95,8505.0,25826.0,99467.0,31536.0,44306.0,7082.0,37224.0,18041.0,12507.0,5318.0,-7556.0,-5472.0,0.5455396607659982,0.17470115618263765,0.1402987349489407,0.10427417423302197,0.5309018347098277,0.09629324298511063,0.9234620527411102,-5710.0,0.8189370877727042,2.4558505626073943,14.022850924918389,7189.0,0.07826550830666057,1.3058049697222802
PEP,Consumer Staples,2025,93925.0,43066.0,50859.0,14949.0,11498.0,3451.0,1121.0,1949.0,8240.0,6.0,9159.0,27949.0,107399.0,32764.0,49182.0,6861.0,42321.0,20406.0,12087.0,4415.0,-4979.0,-6879.0,0.541485227575193,0.15915890338035668,0.12241682193239287,0.08772957146659568,0.4038028030971283,0.07672324695760668,0.8745425935064572,-4815.0,0.8530399218654621,2.410173478388709,10.256913470115968,7672.0,0.08168219323928666,1.466868932038835
JNJ,Healthcare,2016,71890.0,21789.0,50101.0,24283.0,20529.0,3754.0,726.0,3263.0,16540.0,5.93,18972.0,65032.0,141208.0,26287.0,24142.0,1700.0,22442.0,70418.0,18767.0,3226.0,-8551.0,-4761.0,0.696911948810683,0.3377799415774099,0.2855612741688691,0.23007372374460983,0.2348831264733449,0.11713217381451475,0.5091071327403547,38745.0,2.473922471183475,0.3428384787980346,28.276859504132233,15541.0,0.21617749339268327,1.1346432889963725
JNJ,Healthcare,2017,76450.0,25439.0,51011.0,24249.0,18607.0,5642.0,934.0,16373.0,1300.0,0.47,17824.0,43088.0,157303.0,30537.0,32175.0,1500.0,30675.0,60160.0,21056.0,3279.0,-7673.0,-14868.0,0.6672465663832571,0.317187704381949,0.24338783518639634,0.017004578155657292,0.02160904255319149,0.008264305194433672,0.4860047170111187,12551.0,1.4110095949176409,0.5348238031914894,19.92184154175589,17777.0,0.2325310660562459,16.196923076923078
JNJ,Healthcare,2018,81581.0,27091.0,54490.0,25933.0,19004.0,6929.0,1005.0,2702.0,15297.0,5.61,18107.0,46033.0,152954.0,31230.0,30284.0,2600.0,27684.0,59752.0,22201.0,3670.0,-18510.0,-3167.0,0.6679251296257707,0.3178803888160233,0.23294639683259583,0.18750689498780354,0.25600816709064134,0.10001046066137531,0.5333695097872563,14803.0,1.4739993595901377,0.5068282233230686,18.909452736318407,18531.0,0.22714847819958078,1.4513303262077533
JNJ,Healthcare,2019,82059.0,27556.0,54503.0,24655.0,17646.0,7009.0,318.0,2209.0,15119.0,5.63,17305.0,45274.0,157728.0,35964.0,27694.0,1200.0,26494.0,59471.0,23416.0,3498.0,-18015.0,-6194.0,0.6641928368612827,0.30045455099379714,0.21504039776258546,0.1842454819093579,0.2542247481966,0.09585488942990465,0.5202563907486305,9310.0,1.2588699810922033,0.465672344504044,55.490566037735846,19918.0,0.2427277934169317,1.5487796811958463
JNJ,Healthcare,2020,82584.0,28427.0,54157.0,23929.0,16698.0,7231.0,201.0,1783.0,14714.0,5.51,13985.0,51237.0,174894.0,42493.0,34434.0,1799.0,32635.0,63278.0,23536.0,3347.0,-6120.0,-20825.0,0.6557807807807807,0.28975346314055994,0.20219412961348446,0.17817010558946042,0.23252947311861943,0.08413095932393336,0.47219458643521217,8744.0,1.205775068834867,0.5441701697272354,83.07462686567165,20189.0,0.24446624043398238,1.599565040097866
JNJ,Healthcare,2021,78740.0,23402.0,55338.0,26751.0,19361.0,7390.0,183.0,1377.0,20878.0,7.81,14487.0,60979.0,182018.0,45226.0,32116.0,2131.0,29985.0,74023.0,23410.0,3652.0,-14047.0,-8683.0,0.7027940055880112,0.33973837947675894,0.24588519177038354,0.2651511303022606,0.28204747173175904,0.1147029414673274,0.4325945785581646,15753.0,1.3483173395834254,0.43386515002093945,105.79781420765028,19758.0,0.2509271018542037,1.121275984289683
JNJ,Healthcare,2022,79990.0,24596.0,55394.0,26605.0,19635.0,6970.0,276.0,2989.0,17941.0,6.73,12889.0,55294.0,187378.0,55802.0,28437.0,1551.0,26886.0,76804.0,21194.0,4009.0,-8871.0,-12371.0,0.6925115639454932,0.33260407550943866,0.24546818352294036,0.22429053631703963,0.233594604447685,0.09574763312662106,0.42689109714053947,-508.0,0.9908963836421634,0.3702541534295089,71.1413043478261,17185.0,0.21483935491936493,1.1813165375397134
JNJ,Healthcare,2023,85159.0,26553.0,58606.0,23320.0,15834.0,7486.0,772.0,1736.0,35153.0,13.72,21859.0,53495.0,167558.0,46282.0,27350.0,1469.0,25881.0,68774.0,22791.0,4543.0,-15825.0,878.0,0.6881950234267664,0.2738406979884686,0.18593454596695594,0.41279254101151963,0.511137930031698,0.20979601093352748,0.5082359541173802,7213.0,1.1558489261483946,0.39767935557041906,20.510362694300518,18248.0,0.2142815204499818,0.6483372685119335
JNJ,Healthcare,2024,88821.0,27471.0,61350.0,24781.0,17442.0,7339.0,755.0,2621.0,14066.0,5.79,24105.0,55893.0,180104.0,50321.0,32400.0,1749.0,30651.0,71490.0,24266.0,4424.0,-3132.0,-18599.0,0.6907150336069173,0.2789993357426735,0.19637247948120376,0.1583634500850024,0.19675479087984332,0.07809932039266201,0.49316506018744727,5572.0,1.1107291190556627,0.45321023919429293,23.101986754966887,19842.0,0.2233931164927213,1.7251528508460117
JNJ,Healthcare,2025,94193.0,30256.0,63937.0,41055.0,33552.0,7503.0,971.0,5777.0,26804.0,11.03,19709.0,55624.0,199210.0,54126.0,41438.0,2000.0,39438.0,81544.0,24530.0,4832.0,-5539.0,-23588.0,0.6787871710212011,0.43586041425583644,0.3562048135211746,0.2845646704107524,0.3287059746885117,0.13455147833944078,0.472832689122032,1498.0,1.027676163027011,0.5081673697635632,34.55406797116375,19698.0,0.2091238202414192,0.9151619161319207
MRK,Healthcare,2016,39807.0,14030.0,25777.0,10823.0,5352.0,5471.0,693.0,718.0,3920.0,1.41,6515.0,30614.0,95377.0,17204.0,24574.0,300.0,24274.0,40088.0,10376.0,1614.0,-9044.0,-3210.0,0.6475494259803553,0.2718868540708921,0.13444871505011682,0.09847514256286583,0.09778487327878667,0.04110005556895268,0.41736477347788253,13410.0,1.7794698907230877,0.6130013969267611,7.7229437229437226,8762.0,0.2201120405958751,2.646938775510204
MRK,Healthcare,2017,40122.0,12912.0,27210.0,11951.0,7275.0,4676.0,754.0,4103.0,2394.0,0.87,6092.0,24766.0,87872.0,18614.0,24353.0,3000.0,21353.0,34336.0,6451.0,1888.0,-10006.0,2679.0,0.6781815462838343,0.2978665071531828,0.1813219679976073,0.059668012561686856,0.06972273998136067,0.02724417334304443,0.45659595775673706,6152.0,1.330503921779306,0.7092555917986952,9.648541114058355,4563.0,0.11372812920592194,2.6946532999164576
MRK,Healthcare,2018,42294.0,13509.0,28785.0,13992.0,9473.0,4519.0,772.0,2508.0,6220.0,2.32,7965.0,25875.0,82637.0,22206.0,25114.0,5308.0,19806.0,26701.0,10922.0,2615.0,-13160.0,4314.0,0.6805929919137467,0.3308270676691729,0.22397976072256112,0.14706577765167636,0.2329500767761507,0.07526894732383799,0.5118046395682322,3669.0,1.16522561469873,0.9405640238193326,12.270725388601036,8307.0,0.1964108384167967,1.7559485530546624
MRK,Healthcare,2019,39121.0,12016.0,27105.0,11716.0,8064.0,3652.0,893.0,1565.0,9843.0,3.81,9676.0,27483.0,84397.0,22220.0,24636.0,1900.0,22736.0,25907.0,13440.0,3369.0,-8861.0,-2629.0,0.6928503872600393,0.2994810971089696,0.20612970016103882,0.2516039978528156,0.3799359246535685,0.11662736827138405,0.4635354337239475,5263.0,1.2368586858685868,0.9509399004130158,9.03023516237402,10071.0,0.2574320697323688,1.3654373666565072
MRK,Healthcare,2020,41518.0,13618.0,27900.0,8363.0,6694.0,1669.0,831.0,1340.0,7067.0,2.78,8050.0,27764.0,91588.0,27327.0,27660.0,2300.0,25360.0,25317.0,10253.0,4429.0,-2832.0,-9443.0,0.6719976877498917,0.2014307047545643,0.16123127318271593,0.1702153282913435,0.2791404984792827,0.07716076341878848,0.4533126610472988,437.0,1.0159915102279797,1.0925465102500296,8.055354993983153,5824.0,0.14027650657546126,1.4508277911419272
MRK,Healthcare,2021,48704.0,13626.0,35078.0,16263.0,14685.0,1578.0,806.0,1521.0,13049.0,5.14,8096.0,30266.0,105694.0,23872.0,32990.0,2300.0,30690.0,38184.0,13122.0,4448.0,,,0.7202283180026281,0.3339150788436268,0.30151527595269384,0.26792460578186594,0.3417399958097633,0.12346017749351902,0.4608019376691203,6394.0,1.2678451742627346,0.8639744395558349,18.219602977667495,8674.0,0.17809625492772668,1.0055942984136717
MRK,Healthcare,2022,59283.0,17411.0,41872.0,19230.0,17406.0,1824.0,962.0,1918.0,14519.0,5.71,12694.0,35722.0,109160.0,24239.0,30445.0,1700.0,28745.0,45991.0,19095.0,4388.0,-9119.0,-4960.0,0.7063070357438052,0.32437629674611607,0.2936086230453924,0.24491000792807383,0.31569220064795284,0.13300659582264565,0.543083547086845,11483.0,1.473740665869054,0.6619773433932726,18.093555093555093,14707.0,0.2480812374542449,1.3151732212962326
MRK,Healthcare,2023,60115.0,16126.0,43989.0,4863.0,3035.0,1828.0,1146.0,1512.0,365.0,0.14,6841.0,32168.0,106675.0,25694.0,34983.0,1300.0,33683.0,37581.0,13006.0,3863.0,-4810.0,-14083.0,0.731747483989021,0.08089495134325875,0.05048656741245945,0.006071695916160692,0.009712354647295175,0.003421607686899461,0.5635340988985236,6474.0,1.251965439402195,0.93086932226391,2.648342059336824,9143.0,0.15209182400399235,35.632876712328766
MRK,Healthcare,2024,64168.0,15193.0,48975.0,23311.0,21207.0,2104.0,1271.0,2803.0,17117.0,6.74,13242.0,38782.0,117106.0,28420.0,36962.0,2500.0,34462.0,46313.0,21468.0,3372.0,-7032.0,-7734.0,0.7632308939035033,0.3632807629971325,0.3304918339359182,0.2667528986410672,0.3695938505387256,0.1461667207487234,0.5479480129113794,10362.0,1.3646023926812103,0.7980912486774772,16.685287175452398,18096.0,0.2820097244732577,1.2541917392066366
MRK,Healthcare,2025,65011.0,16382.0,48629.0,25469.0,22424.0,3045.0,1357.0,2804.0,18254.0,7.28,14565.0,43516.0,136866.0,28327.0,49050.0,2300.0,46750.0,52606.0,16472.0,4112.0,-1922.0,-13741.0,0.7480118749134762,0.39176447062804753,0.34492624325114213,0.2807832520650351,0.34699463939474584,0.13337132669910715,0.4749974427542268,15189.0,1.5362022099057437,0.932403147929894,16.524686809137805,12360.0,0.19012167171709404,0.9023775610825024
PFE,Healthcare,2016,52824.0,12322.0,40502.0,15294.0,9537.0,5757.0,1186.0,1123.0,7215.0,1.17,2595.0,38949.0,171615.0,31115.0,35623.0,4225.0,31398.0,59544.0,16192.0,1823.0,-9228.0,-7791.0,0.7667348175071937,0.28952748750567925,0.18054293502953203,0.13658564288959563,0.12117089883111648,0.04204177956472337,0.30780526177781664,7834.0,1.2517756708982806,0.5982634690313046,8.04131534569983,14369.0,0.27201650764803875,2.244213444213444
PFE,Healthcare,2017,52546.0,11228.0,41318.0,19844.0,13575.0,6269.0,1270.0,-9049.0,21308.0,3.52,1342.0,41141.0,171797.0,30427.0,37084.0,3546.0,33538.0,71308.0,16802.0,1956.0,-13350.0,-4740.0,0.7863205572260495,0.37765005899592735,0.25834506908232785,0.4055113614737563,0.2988164020867224,0.12403010529869556,0.3058609870952345,10714.0,1.3521214710618858,0.5200538509003197,10.688976377952756,14846.0,0.2825333993072736,0.7885301295288155
PFE,Healthcare,2018,40825.0,8987.0,31838.0,11294.0,4910.0,6384.0,1316.0,-266.0,11153.0,1.87,1139.0,49926.0,159422.0,31858.0,37685.0,4776.0,32909.0,63407.0,15827.0,1984.0,-20441.0,4525.0,0.7798652786282915,0.27664421310471526,0.12026944274341703,0.2731904470300061,0.17589540587001434,0.06995897680370337,0.256081343854675,18068.0,1.5671416912549438,0.5943350103300897,3.731003039513678,13843.0,0.3390814451928965,1.4190800681431006
PFE,Healthcare,2019,40905.0,8054.0,32851.0,18649.0,12894.0,5755.0,1573.0,583.0,16026.0,2.82,1121.0,32803.0,167594.0,37304.0,37417.0,1462.0,35955.0,63143.0,12588.0,2046.0,-8485.0,-3945.0,0.8031047549199365,0.45591003544798925,0.3152181884855152,0.3917858452511918,0.25380485564512295,0.09562394835137296,0.2440719834838956,-4501.0,0.8793426978340124,0.5925755824081846,8.197075651621105,10542.0,0.2577191052438577,0.7854736053912392
PFE,Healthcare,2020,41651.0,8484.0,33167.0,13166.0,8485.0,4681.0,1449.0,370.0,9159.0,1.63,1786.0,35067.0,154229.0,25920.0,39135.0,2002.0,37133.0,63238.0,14403.0,2226.0,-9649.0,-4271.0,0.7963074115867567,0.3161028546733572,0.2037165974406377,0.21989868190439604,0.14483380246054586,0.05938571863916643,0.2700594570411531,9147.0,1.3528935185185185,0.6188525886334166,5.855762594893029,12177.0,0.2923579265803942,1.5725515886013757
PFE,Healthcare,2021,73636.0,30821.0,42815.0,30793.0,25602.0,5191.0,1291.0,1852.0,21979.0,3.85,1944.0,59693.0,181476.0,42671.0,37831.0,1636.0,36195.0,77201.0,32580.0,2711.0,-9816.0,-22546.0,0.5814411429192243,0.41817860828942366,0.34768319843554785,0.29848172089738717,0.284698384735949,0.12111243360003526,0.4057616434129031,17022.0,1.3989126104380023,0.4900325125322211,19.831138652207592,29869.0,0.4056303981748058,1.4823240365803723
PFE,Healthcare,2022,91793.0,34344.0,57449.0,41031.0,35967.0,5064.0,1238.0,3328.0,31372.0,5.47,416.0,51259.0,197205.0,42138.0,35444.0,2560.0,32884.0,95661.0,29267.0,3236.0,-14834.0,-15783.0,0.6258538232762847,0.4469948688897846,0.3918272635168259,0.3417689802054623,0.3279497391831572,0.1590831875459547,0.46546994244567835,9121.0,1.216455455883051,0.37051672050260814,29.052504038772213,26031.0,0.28358371553386424,0.9329019507841387
PFE,Healthcare,2023,50914.0,24954.0,25960.0,9557.0,3267.0,6290.0,2209.0,-1115.0,2119.0,0.37,2853.0,43333.0,226501.0,47794.0,63792.0,2254.0,61538.0,89014.0,8700.0,3907.0,26066.0,-32278.0,0.509879404485996,0.18770868523392387,0.06416702675099187,0.041619201005617314,0.023805244118902644,0.009355367084472033,0.2247848795369557,-4461.0,0.9066619240908901,0.7166513132765633,1.4789497510185605,4793.0,0.09413913658325804,4.105710240679566
PFE,Healthcare,2024,63627.0,17851.0,45776.0,18127.0,11114.0,7013.0,3091.0,-28.0,8031.0,1.41,1043.0,50358.0,213396.0,42995.0,61152.0,3747.0,57405.0,88203.0,12744.0,2909.0,-17140.0,2652.0,0.719443003756267,0.28489477737438507,0.17467427350024362,0.1262200009429959,0.09105132478487127,0.03763425743687792,0.2981639768318057,7363.0,1.1712524712175834,0.6933097513690011,3.5956001294079587,9835.0,0.15457274427522907,1.5868509525588346
PFE,Healthcare,2025,62579.0,16067.0,46512.0,16783.0,10191.0,6592.0,2671.0,-266.0,7771.0,1.36,1142.0,42898.0,208160.0,36984.0,64638.0,2997.0,61641.0,86476.0,11704.0,2629.0,-10304.0,-1351.0,0.7432525288035923,0.2681890090925071,0.16285015740104508,0.12417903769635182,0.0898630833988621,0.037331860107609534,0.3006293235972329,5914.0,1.1599069868051048,0.747467505435034,3.8154249344814675,9075.0,0.14501669889259974,1.5061124694376529
